Program Started
I AM THE MPU6050
Time (s),ENCODER_RIGHT,ax (g),az (g),gy (d/s)
37.9,-113,5386,13998,-1362
37.9,-112,5386,13998,-1362
37.9,-112,5386,13998,-1362
37.9,-111,5386,13998,-1362
37.9,-110,5386,13998,-1362
37.9,-109,5386,13998,-1362
37.9,-108,5386,13998,-1362
38,-107,5386,13998,-1362
38,-107,5386,13998,-1362
38,-106,5386,13998,-1362
38,-105,5386,13998,-1362
38,-104,5386,13998,-1362
38,-103,5386,13998,-1362
38,-102,5386,13998,-1362
38,-101,7070,13870,-1352
38,-100,7070,13870,-1352
38,-99,7070,13870,-1352
38,-99,7070,13870,-1352
38,-98,7070,13870,-1352
38,-97,7070,13870,-1352
38,-96,7070,13870,-1352
38,-95,7070,13870,-1352
38,-94,7070,13870,-1352
38,-93,7070,13870,-1352
38,-92,7070,13870,-1352
38,-91,7070,13870,-1352
38,-90,7070,13870,-1352
38.1,-89,7070,13870,-1352
38.1,-88,7070,13870,-1352
38.1,-87,7070,13870,-1352
38.1,-86,7070,13870,-1352
38.1,-85,7070,13870,-1352
38.1,-84,7070,13870,-1352
38.1,-83,7070,13870,-1352
38.1,-82,8706,12326,-1564
38.1,-81,8706,12326,-1564
38.1,-81,8706,12326,-1564
38.1,-80,8706,12326,-1564
38.1,-79,8706,12326,-1564
38.1,-78,8706,12326,-1564
38.1,-77,8706,12326,-1564
38.1,-76,8706,12326,-1564
38.1,-75,8706,12326,-1564
38.1,-74,8706,12326,-1564
38.1,-73,8706,12326,-1564
38.1,-72,8706,12326,-1564
38.1,-71,8706,12326,-1564
38.2,-71,8706,12326,-1564
38.2,-70,8706,12326,-1564
38.2,-69,8706,12326,-1564
38.2,-68,8706,12326,-1564
38.2,-67,8706,12326,-1564
38.2,-66,8706,12326,-1564
38.2,-65,8706,12326,-1564
38.2,-64,11120,10896,-1845
38.2,-64,11120,10896,-1845
38.2,-63,11120,10896,-1845
38.2,-62,11120,10896,-1845
38.2,-61,11120,10896,-1845
38.2,-60,11120,10896,-1845
38.2,-59,11120,10896,-1845
38.2,-58,11120,10896,-1845
38.2,-57,11120,10896,-1845
38.2,-56,11120,10896,-1845
38.2,-55,11120,10896,-1845
38.2,-55,11120,10896,-1845
38.2,-53,11120,10896,-1845
38.3,-53,11120,10896,-1845
38.3,-51,11120,10896,-1845
38.3,-51,11120,10896,-1845
38.3,-49,11120,10896,-1845
38.3,-49,11120,10896,-1845
38.3,-47,11120,10896,-1845
38.3,-46,11120,10896,-1845
38.3,-45,13454,6984,-2156
38.3,-44,13454,6984,-2156
38.3,-43,13454,6984,-2156
38.3,-42,13454,6984,-2156
38.3,-41,13454,6984,-2156
38.3,-40,13454,6984,-2156
38.3,-39,13454,6984,-2156
38.3,-37,13454,6984,-2156
38.3,-36,13454,6984,-2156
38.3,-35,13454,6984,-2156
38.3,-34,13454,6984,-2156
38.3,-32,13454,6984,-2156
38.3,-31,13454,6984,-2156
38.4,-30,13454,6984,-2156
38.4,-29,13454,6984,-2156
38.4,-27,13454,6984,-2156
38.4,-26,13454,6984,-2156
38.4,-25,13454,6984,-2156
38.4,-23,13454,6984,-2156
38.4,-22,13454,6984,-2156
38.4,-20,14536,4736,-2379
38.4,-19,14536,4736,-2379
38.4,-17,14536,4736,-2379
38.4,-16,14536,4736,-2379
38.4,-15,14536,4736,-2379
38.4,-13,14536,4736,-2379
38.4,-12,14536,4736,-2379
38.4,-10,14536,4736,-2379
38.4,-9,14536,4736,-2379
38.4,-7,14536,4736,-2379
38.4,-5,14536,4736,-2379
38.4,-4,14536,4736,-2379
38.4,-2,14536,4736,-2379
38.5,-1,14536,4736,-2379
38.5,1,14536,4736,-2379
38.5,3,14536,4736,-2379
38.5,4,14536,4736,-2379
38.5,6,14536,4736,-2379
38.5,7,14536,4736,-2379
38.5,9,14536,4736,-2379
38.5,11,15184,-3018,-2624
38.5,12,15184,-3018,-2624
38.5,14,15184,-3018,-2624
38.5,15,15184,-3018,-2624
38.5,17,15184,-3018,-2624
38.5,18,15184,-3018,-2624
38.5,20,15184,-3018,-2624
38.5,21,15184,-3018,-2624
38.5,23,15184,-3018,-2624
38.5,24,15184,-3018,-2624
38.5,26,15184,-3018,-2624
38.5,27,15184,-3018,-2624
38.5,29,15184,-3018,-2624
38.6,30,15184,-3018,-2624
38.6,31,15184,-3018,-2624
38.6,33,15184,-3018,-2624
38.6,34,15184,-3018,-2624
38.6,35,15184,-3018,-2624
38.6,37,15184,-3018,-2624
38.6,38,15184,-3018,-2624
38.6,39,15644,-5734,-1784
38.6,40,15644,-5734,-1784
38.6,41,15644,-5734,-1784
38.6,43,15644,-5734,-1784
38.6,44,15644,-5734,-1784
38.6,45,15644,-5734,-1784
38.6,46,15644,-5734,-1784
38.6,47,15644,-5734,-1784
38.6,48,15644,-5734,-1784
38.6,49,15644,-5734,-1784
38.6,50,15644,-5734,-1784
38.6,51,15644,-5734,-1784
38.6,52,15644,-5734,-1784
38.7,53,15644,-5734,-1784
38.7,53,15644,-5734,-1784
38.7,54,15644,-5734,-1784
38.7,55,15644,-5734,-1784
38.7,56,15644,-5734,-1784
38.7,57,15644,-5734,-1784
38.7,57,15644,-5734,-1784
38.7,59,14772,-7758,-1760
38.7,59,14772,-7758,-1760
38.7,60,14772,-7758,-1760
38.7,61,14772,-7758,-1760
38.7,61,14772,-7758,-1760
38.7,62,14772,-7758,-1760
38.7,63,14772,-7758,-1760
38.7,64,14772,-7758,-1760
38.7,65,14772,-7758,-1760
38.7,65,14772,-7758,-1760
38.7,66,14772,-7758,-1760
38.7,67,14772,-7758,-1760
38.7,68,14772,-7758,-1760
38.8,69,14772,-7758,-1760
38.8,69,14772,-7758,-1760
38.8,70,14772,-7758,-1760
38.8,71,14772,-7758,-1760
38.8,72,14772,-7758,-1760
38.8,73,14772,-7758,-1760
38.8,73,14772,-7758,-1760
38.8,75,13304,-11224,-1757
38.8,75,13304,-11224,-1757
38.8,76,13304,-11224,-1757
38.8,77,13304,-11224,-1757
38.8,78,13304,-11224,-1757
38.8,79,13304,-11224,-1757
38.8,80,13304,-11224,-1757
38.8,81,13304,-11224,-1757
38.8,81,13304,-11224,-1757
38.8,82,13304,-11224,-1757
38.8,83,13304,-11224,-1757
38.8,84,13304,-11224,-1757
38.8,85,13304,-11224,-1757
38.9,86,13304,-11224,-1757
38.9,87,13304,-11224,-1757
38.9,88,13304,-11224,-1757
38.9,89,13304,-11224,-1757
38.9,89,13304,-11224,-1757
38.9,90,13304,-11224,-1757
38.9,91,13304,-11224,-1757
38.9,92,11974,-14738,-1008
38.9,93,11974,-14738,-1008
38.9,93,11974,-14738,-1008
38.9,94,11974,-14738,-1008
38.9,95,11974,-14738,-1008
38.9,96,11974,-14738,-1008
38.9,97,11974,-14738,-1008
38.9,97,11974,-14738,-1008
38.9,98,11974,-14738,-1008
38.9,99,11974,-14738,-1008
38.9,99,11974,-14738,-1008
38.9,100,11974,-14738,-1008
38.9,100,11974,-14738,-1008
39,101,11974,-14738,-1008
39,101,11974,-14738,-1008
39,102,11974,-14738,-1008
39,102,11974,-14738,-1008
39,103,11974,-14738,-1008
39,103,11974,-14738,-1008
39,104,11974,-14738,-1008
39,104,11454,-13416,-882
39,105,11454,-13416,-882
39,105,11454,-13416,-882
39,105,11454,-13416,-882
39,106,11454,-13416,-882
39,106,11454,-13416,-882
39,106,11454,-13416,-882
39,107,11454,-13416,-882
39,107,11454,-13416,-882
39,107,11454,-13416,-882
39,108,11454,-13416,-882
39,108,11454,-13416,-882
39,109,11454,-13416,-882
39.1,109,11454,-13416,-882
39.1,109,11454,-13416,-882
39.1,110,11454,-13416,-882
39.1,110,11454,-13416,-882
39.1,111,11454,-13416,-882
39.1,111,11454,-13416,-882
39.1,112,11454,-13416,-882
39.1,113,9304,-15542,-1227
39.1,113,9304,-15542,-1227
39.1,114,9304,-15542,-1227
39.1,114,9304,-15542,-1227
39.1,115,9304,-15542,-1227
39.1,115,9304,-15542,-1227
39.1,116,9304,-15542,-1227
39.1,117,9304,-15542,-1227
39.1,117,9304,-15542,-1227
39.1,118,9304,-15542,-1227
39.1,119,9304,-15542,-1227
39.1,120,9304,-15542,-1227
39.1,120,9304,-15542,-1227
39.2,121,9304,-15542,-1227
39.2,122,9304,-15542,-1227
39.2,123,9304,-15542,-1227
39.2,123,9304,-15542,-1227
39.2,124,9304,-15542,-1227
39.2,125,9304,-15542,-1227
39.2,125,9304,-15542,-1227
39.2,126,8134,-17266,-1019
39.2,127,8134,-17266,-1019
39.2,127,8134,-17266,-1019
39.2,128,8134,-17266,-1019
39.2,129,8134,-17266,-1019
39.2,129,8134,-17266,-1019
39.2,130,8134,-17266,-1019
39.2,130,8134,-17266,-1019
39.2,131,8134,-17266,-1019
39.2,132,8134,-17266,-1019
39.2,132,8134,-17266,-1019
39.2,133,8134,-17266,-1019
39.2,133,8134,-17266,-1019
39.3,134,8134,-17266,-1019
39.3,134,8134,-17266,-1019
39.3,135,8134,-17266,-1019
39.3,135,8134,-17266,-1019
39.3,135,8134,-17266,-1019
39.3,136,8134,-17266,-1019
39.3,136,8134,-17266,-1019
39.3,137,6838,-18012,-780
39.3,137,6838,-18012,-780
39.3,137,6838,-18012,-780
39.3,138,6838,-18012,-780
39.3,138,6838,-18012,-780
39.3,138,6838,-18012,-780
39.3,139,6838,-18012,-780
39.3,139,6838,-18012,-780
39.3,139,6838,-18012,-780
39.3,139,6838,-18012,-780
39.3,140,6838,-18012,-780
39.3,140,6838,-18012,-780
39.3,140,6838,-18012,-780
39.4,141,6838,-18012,-780
39.4,141,6838,-18012,-780
39.4,141,6838,-18012,-780
39.4,141,6838,-18012,-780
39.4,141,6838,-18012,-780
39.4,141,6838,-18012,-780
39.4,142,6838,-18012,-780
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.4,142,6108,-18074,-317
39.5,142,6108,-18074,-317
39.5,142,6108,-18074,-317
39.5,142,6108,-18074,-317
39.5,142,6108,-18074,-317
39.5,142,6108,-18074,-317
39.5,142,6108,-18074,-317
39.5,142,6108,-18074,-317
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.5,142,5980,-17684,203
39.6,142,5980,-17684,203
39.6,142,5980,-17684,203
39.6,142,5980,-17684,203
39.6,142,5980,-17684,203
39.6,142,5980,-17684,203
39.6,142,5980,-17684,203
39.6,142,5980,-17684,203
39.6,142,5730,-17506,518
39.6,142,5730,-17506,518
39.6,142,5730,-17506,518
39.6,142,5730,-17506,518
39.6,142,5730,-17506,518
39.6,142,5730,-17506,518
39.6,141,5730,-17506,518
39.6,141,5730,-17506,518
39.6,141,5730,-17506,518
39.6,141,5730,-17506,518
39.6,141,5730,-17506,518
39.6,141,5730,-17506,518
39.6,141,5730,-17506,518
39.7,141,5730,-17506,518
39.7,140,5730,-17506,518
39.7,140,5730,-17506,518
39.7,140,5730,-17506,518
39.7,140,5730,-17506,518
39.7,139,5730,-17506,518
39.7,139,5730,-17506,518
39.7,139,7002,-18298,967
39.7,138,7002,-18298,967
39.7,138,7002,-18298,967
39.7,137,7002,-18298,967
39.7,137,7002,-18298,967
39.7,137,7002,-18298,967
39.7,136,7002,-18298,967
39.7,135,7002,-18298,967
39.7,135,7002,-18298,967
39.7,134,7002,-18298,967
39.7,134,7002,-18298,967
39.7,133,7002,-18298,967
39.7,132,7002,-18298,967
39.8,131,7002,-18298,967
39.8,131,7002,-18298,967
39.8,130,7002,-18298,967
39.8,129,7002,-18298,967
39.8,128,7002,-18298,967
39.8,127,7002,-18298,967
39.8,127,7002,-18298,967
39.8,125,9146,-16682,1811
39.8,125,9146,-16682,1811
39.8,124,9146,-16682,1811
39.8,123,9146,-16682,1811
39.8,122,9146,-16682,1811
39.8,121,9146,-16682,1811
39.8,120,9146,-16682,1811
39.8,119,9146,-16682,1811
39.8,117,9146,-16682,1811
39.8,116,9146,-16682,1811
39.8,115,9146,-16682,1811
39.8,114,9146,-16682,1811
39.8,113,9146,-16682,1811
39.9,111,9146,-16682,1811
39.9,110,9146,-16682,1811
39.9,109,9146,-16682,1811
39.9,107,9146,-16682,1811
39.9,106,9146,-16682,1811
39.9,105,9146,-16682,1811
39.9,103,9146,-16682,1811
39.9,101,11620,-13454,2276
39.9,101,11620,-13454,2276
39.9,99,11620,-13454,2276
39.9,98,11620,-13454,2276
39.9,96,11620,-13454,2276
39.9,95,11620,-13454,2276
39.9,94,11620,-13454,2276
39.9,92,11620,-13454,2276
39.9,91,11620,-13454,2276
39.9,89,11620,-13454,2276
39.9,88,11620,-13454,2276
39.9,87,11620,-13454,2276
39.9,85,11620,-13454,2276
40,84,11620,-13454,2276
40,82,11620,-13454,2276
40,81,11620,-13454,2276
40,79,11620,-13454,2276
40,78,11620,-13454,2276
40,77,11620,-13454,2276
40,75,11620,-13454,2276
40,73,13628,-9658,2473
40,73,13628,-9658,2473
40,71,13628,-9658,2473
40,70,13628,-9658,2473
40,68,13628,-9658,2473
40,67,13628,-9658,2473
40,65,13628,-9658,2473
40,64,13628,-9658,2473
40,63,13628,-9658,2473
40,61,13628,-9658,2473
40,60,13628,-9658,2473
40,59,13628,-9658,2473
40,57,13628,-9658,2473
40.1,56,13628,-9658,2473
